TXYEAR,TXMONTH,Treatment,Cancer_Type,Number,Date_Serial
2007,December,Chemotherapy,Pancreas,5432,39417
2007,December,Inpatient Days,Liver,487,39417
2007,December,Inpatient Days,Pancreas,5075,39417
2007,December,Radiation Therapy,Liver,9388,39417
2007,December,Radiation Therapy,Pancreas,8865,39417
2007,December,Surgeries,Liver,9164,39417
2007,December,Surgeries,Pancreas,6851,39417
2008,January,Chemotherapy,Liver,1195,39448
2008,January,Chemotherapy,Pancreas,8646,39448
2008,January,Inpatient Days,Liver,9858,39448
2008,January,Inpatient Days,Pancreas,8049,39448
2008,January,Radiation Therapy,Liver,4982,39448
2008,January,Radiation Therapy,Pancreas,9609,39448
2008,January,Surgeries,Liver,6167,39448
2008,January,Surgeries,Pancreas,8257,39448
2008,February,Chemotherapy,Liver,560,39479
2008,February,Chemotherapy,Pancreas,8250,39479
2008,February,Inpatient Days,Liver,1080,39479
2008,February,Inpatient Days,Pancreas,4587,39479
2008,February,Radiation Therapy,Liver,7355,39479
2008,February,Radiation Therapy,Pancreas,4579,39479
2008,February,Surgeries,Liver,5534,39479
2008,February,Surgeries,Pancreas,5606,39479
2008,March,Chemotherapy,Liver,3871,39508
2008,March,Chemotherapy,Pancreas,9072,39508
2008,March,Inpatient Days,Liver,6759,39508
2008,March,Inpatient Days,Pancreas,5229,39508
2008,March,Radiation Therapy,Liver,4062,39508
2008,March,Radiation Therapy,Pancreas,7953,39508
2008,March,Surgeries,Liver,5067,39508
2008,March,Surgeries,Pancreas,699,39508
2008,April,Chemotherapy,Liver,7122,39539
2008,April,Chemotherapy,Pancreas,5742,39539
2008,April,Inpatient Days,Liver,944,39539
2008,April,Inpatient Days,Pancreas,2253,39539
2008,April,Radiation Therapy,Liver,3840,39539
2008,April,Radiation Therapy,Pancreas,3407,39539
2008,April,Surgeries,Liver,2718,39539
2008,April,Surgeries,Pancreas,9049,39539
2008,May,Chemotherapy,Liver,2611,39569
2008,May,Chemotherapy,Pancreas,6684,39569
2008,May,Inpatient Days,Liver,2883,39569
2008,May,Inpatient Days,Pancreas,8765,39569
2008,May,Radiation Therapy,Liver,9603,39569
2008,May,Radiation Therapy,Pancreas,2415,39569
2008,May,Surgeries,Liver,5413,39569
2008,May,Surgeries,Pancreas,1164,39569
2008,June,Chemotherapy,Liver,5723,39600
2008,June,Chemotherapy,Pancreas,5994,39600
2008,June,Inpatient Days,Liver,2995,39600
2008,June,Inpatient Days,Pancreas,6719,39600
2008,June,Radiation Therapy,Liver,2673,39600
2008,June,Radiation Therapy,Pancreas,8583,39600
2008,June,Surgeries,Liver,983,39600
2008,June,Surgeries,Pancreas,5238,39600
2008,July,Chemotherapy,Liver,9088,39630
2008,July,Chemotherapy,Pancreas,209,39630
2008,July,Inpatient Days,Liver,4483,39630
2008,July,Inpatient Days,Pancreas,3414,39630
2008,July,Radiation Therapy,Liver,8412,39630
2008,July,Radiation Therapy,Pancreas,8485,39630
2008,July,Surgeries,Liver,8039,39630
2008,July,Surgeries,Pancreas,98,39630
2008,August,Chemotherapy,Liver,4995,39661
2008,August,Chemotherapy,Pancreas,9578,39661
2008,August,Inpatient Days,Liver,8803,39661
2008,August,Inpatient Days,Pancreas,1568,39661
2008,August,Radiation Therapy,Liver,7214,39661
2008,August,Radiation Therapy,Pancreas,2461,39661
2008,August,Surgeries,Liver,1864,39661
2008,August,Surgeries,Pancreas,767,39661
2008,September,Chemotherapy,Liver,694,39692
2008,September,Chemotherapy,Pancreas,2637,39692
2008,September,Inpatient Days,Liver,581,39692
2008,September,Inpatient Days,Pancreas,5824,39692
2008,September,Radiation Therapy,Liver,5225,39692
2008,September,Radiation Therapy,Pancreas,5461,39692
2008,September,Surgeries,Liver,8505,39692
2008,September,Surgeries,Pancreas,1352,39692
2008,October,Chemotherapy,Liver,6026,39722
2008,October,Chemotherapy,Pancreas,5539,39722
2008,October,Inpatient Days,Liver,4476,39722
2008,October,Inpatient Days,Pancreas,9461,39722
2008,October,Radiation Therapy,Liver,6881,39722
2008,October,Radiation Therapy,Pancreas,791,39722
2008,October,Surgeries,Liver,7015,39722
2008,October,Surgeries,Pancreas,8435,39722
2008,November,Chemotherapy,Liver,5779,39753
2008,November,Chemotherapy,Pancreas,8342,39753
2008,November,Inpatient Days,Liver,8342,39753
2008,November,Inpatient Days,Pancreas,4762,39753
2008,November,Radiation Therapy,Pancreas,306,39753
2008,November,Surgeries,Liver,5869,39753
2008,November,Surgeries,Pancreas,8304,39753
2008,December,Chemotherapy,Liver,8103,39783
2008,December,Chemotherapy,Pancreas,5820,39783
2008,December,Inpatient Days,Liver,3482,39783
2008,December,Inpatient Days,Pancreas,24,39783
2008,December,Radiation Therapy,Liver,8578,39783
2008,December,Radiation Therapy,Pancreas,1783,39783
2008,December,Surgeries,Liver,7272,39783
2008,December,Surgeries,Pancreas,1478,39783
2009,January,Chemotherapy,Liver,1479,39814
2009,January,Chemotherapy,Pancreas,8133,39814
2009,January,Inpatient Days,Liver,5569,39814
2009,January,Inpatient Days,Pancreas,2664,39814
2009,January,Radiation Therapy,Liver,6426,39814
2009,January,Radiation Therapy,Pancreas,2451,39814
2009,January,Surgeries,Liver,9088,39814
2009,January,Surgeries,Pancreas,607,39814
2009,February,Chemotherapy,Liver,9650,39845
2009,February,Chemotherapy,Pancreas,4589,39845
2009,February,Inpatient Days,Liver,9757,39845
2009,February,Inpatient Days,Pancreas,1304,39845
2009,February,Radiation Therapy,Liver,214,39845
2009,February,Radiation Therapy,Pancreas,901,39845
2009,February,Surgeries,Liver,9201,39845
2009,February,Surgeries,Pancreas,9011,39845
2009,March,Chemotherapy,Liver,8951,39873
2009,March,Chemotherapy,Pancreas,9753,39873
2009,March,Inpatient Days,Liver,1385,39873
2009,March,Inpatient Days,Pancreas,5285,39873
2009,March,Radiation Therapy,Pancreas,9471,39873
2009,March,Surgeries,Liver,4228,39873
2009,March,Surgeries,Pancreas,3990,39873
2009,April,Chemotherapy,Liver,1874,39904
2009,April,Chemotherapy,Pancreas,2469,39904
2009,April,Inpatient Days,Liver,7511,39904
2009,April,Inpatient Days,Pancreas,6144,39904
2009,April,Radiation Therapy,Liver,3366,39904
2009,April,Radiation Therapy,Pancreas,5725,39904
2009,April,Surgeries,Liver,2076,39904
2009,April,Surgeries,Pancreas,6400,39904
2009,May,Chemotherapy,Liver,5683,39934
2009,May,Chemotherapy,Pancreas,2348,39934
2009,May,Inpatient Days,Liver,665,39934
2009,May,Inpatient Days,Pancreas,1394,39934
2009,May,Radiation Therapy,Liver,5116,39934
2009,May,Radiation Therapy,Pancreas,7355,39934
2009,May,Surgeries,Liver,8008,39934
2009,May,Surgeries,Pancreas,704,39934
2009,June,Chemotherapy,Liver,5953,39965
2009,June,Chemotherapy,Pancreas,8912,39965
2009,June,Inpatient Days,Liver,508,39965
2009,June,Inpatient Days,Pancreas,4788,39965
2009,June,Radiation Therapy,Liver,7639,39965
2009,June,Radiation Therapy,Pancreas,5495,39965
2009,June,Surgeries,Liver,6293,39965
2009,June,Surgeries,Pancreas,580,39965
2009,July,Chemotherapy,Liver,2612,39995
2009,July,Chemotherapy,Pancreas,3269,39995
2009,July,Inpatient Days,Liver,2639,39995
2009,July,Inpatient Days,Pancreas,9723,39995
2009,July,Radiation Therapy,Liver,8167,39995
2009,July,Radiation Therapy,Pancreas,5801,39995
2009,July,Surgeries,Liver,2486,39995
2009,July,Surgeries,Pancreas,5727,39995
2009,August,Chemotherapy,Liver,459,40026
2009,August,Chemotherapy,Pancreas,7149,40026
2009,August,Inpatient Days,Liver,7038,40026
2009,August,Inpatient Days,Pancreas,9952,40026
2009,August,Radiation Therapy,Liver,6722,40026
2009,August,Radiation Therapy,Pancreas,6107,40026
2009,August,Surgeries,Liver,4027,40026
2009,August,Surgeries,Pancreas,5719,40026
2009,September,Chemotherapy,Liver,8556,40057
2009,September,Chemotherapy,Pancreas,4084,40057
2009,September,Inpatient Days,Liver,9663,40057
2009,September,Inpatient Days,Pancreas,5431,40057
2009,September,Radiation Therapy,Liver,1237,40057
2009,September,Radiation Therapy,Pancreas,8173,40057
2009,September,Surgeries,Liver,2948,40057
2009,September,Surgeries,Pancreas,4139,40057
2009,October,Chemotherapy,Liver,2555,40087
2009,October,Chemotherapy,Pancreas,5576,40087
2009,October,Inpatient Days,Liver,6657,40087
2009,October,Inpatient Days,Pancreas,3340,40087
2009,October,Radiation Therapy,Liver,980,40087
2009,October,Radiation Therapy,Pancreas,9844,40087
2009,October,Surgeries,Liver,1165,40087
2009,October,Surgeries,Pancreas,5627,40087
2009,November,Chemotherapy,Liver,1848,40118
2009,November,Chemotherapy,Pancreas,8119,40118
2009,November,Inpatient Days,Liver,7130,40118
2009,November,Inpatient Days,Pancreas,34,40118
2009,November,Radiation Therapy,Liver,3788,40118
2009,November,Radiation Therapy,Pancreas,2603,40118
2009,November,Surgeries,Liver,8798,40118
2009,November,Surgeries,Pancreas,6179,40118
2009,December,Chemotherapy,Liver,2519,40148
2009,December,Chemotherapy,Pancreas,7816,40148
2009,December,Inpatient Days,Liver,9608,40148
2009,December,Inpatient Days,Pancreas,4849,40148
2009,December,Radiation Therapy,Pancreas,7325,40148
2009,December,Surgeries,Liver,8001,40148
2009,December,Surgeries,Pancreas,3029,40148
2010,January,Chemotherapy,Liver,522,40179
2010,January,Chemotherapy,Pancreas,1363,40179
2010,January,Inpatient Days,Liver,6508,40179
2010,January,Inpatient Days,Pancreas,7852,40179
2010,January,Radiation Therapy,Liver,4935,40179
2010,January,Radiation Therapy,Pancreas,7565,40179
2010,January,Surgeries,Liver,3549,40179
2010,January,Surgeries,Pancreas,4425,40179
2010,February,Chemotherapy,Liver,4000,40210
2010,February,Chemotherapy,Pancreas,8442,40210
2010,February,Inpatient Days,Liver,7311,40210
2010,February,Inpatient Days,Pancreas,3177,40210
2010,February,Radiation Therapy,Liver,4622,40210
2010,February,Radiation Therapy,Pancreas,9332,40210
2010,February,Surgeries,Liver,2060,40210
2010,February,Surgeries,Pancreas,3262,40210
2010,March,Chemotherapy,Liver,6786,40238
2010,March,Chemotherapy,Pancreas,9319,40238
2010,March,Inpatient Days,Liver,2625,40238
2010,March,Inpatient Days,Pancreas,7615,40238
2010,March,Radiation Therapy,Liver,5848,40238
2010,March,Radiation Therapy,Pancreas,6786,40238
2010,March,Surgeries,Liver,539,40238
2010,March,Surgeries,Pancreas,8113,40238
2010,April,Chemotherapy,Liver,7184,40269
2010,April,Chemotherapy,Pancreas,8005,40269
2010,April,Inpatient Days,Liver,3459,40269
2010,April,Inpatient Days,Pancreas,350,40269
2010,April,Radiation Therapy,Liver,5238,40269
2010,April,Radiation Therapy,Pancreas,7465,40269
2010,April,Surgeries,Liver,1080,40269
2010,April,Surgeries,Pancreas,113,40269
2010,May,Chemotherapy,Liver,5668,40299
2010,May,Chemotherapy,Pancreas,4546,40299
2010,May,Inpatient Days,Liver,78,40299
2010,May,Inpatient Days,Pancreas,9592,40299
2010,May,Radiation Therapy,Liver,2877,40299
2010,May,Radiation Therapy,Pancreas,6526,40299
2010,May,Surgeries,Liver,9435,40299
2010,May,Surgeries,Pancreas,6807,40299
2010,June,Chemotherapy,Liver,7882,40330
2010,June,Chemotherapy,Pancreas,8283,40330
2010,June,Inpatient Days,Liver,5315,40330
2010,June,Inpatient Days,Pancreas,9666,40330
2010,June,Radiation Therapy,Liver,1988,40330
2010,June,Radiation Therapy,Pancreas,5520,40330
2010,June,Surgeries,Liver,9587,40330
2010,June,Surgeries,Pancreas,378,40330
2010,July,Chemotherapy,Liver,2382,40360
2010,July,Chemotherapy,Pancreas,936,40360
2010,July,Inpatient Days,Liver,3337,40360
2010,July,Inpatient Days,Pancreas,2396,40360
2010,July,Radiation Therapy,Liver,2342,40360
2010,July,Radiation Therapy,Pancreas,2342,40360
2010,July,Surgeries,Liver,8620,40360
2010,July,Surgeries,Pancreas,7979,40360
2010,August,Chemotherapy,Liver,7546,40391
2010,August,Chemotherapy,Pancreas,5995,40391
2010,August,Inpatient Days,Liver,4136,40391
2010,August,Inpatient Days,Pancreas,5712,40391
2010,August,Radiation Therapy,Liver,846,40391
2010,August,Radiation Therapy,Pancreas,6959,40391
2010,August,Surgeries,Liver,4463,40391
2010,August,Surgeries,Pancreas,8998,40391
2010,September,Chemotherapy,Liver,1198,40422
2010,September,Chemotherapy,Pancreas,794,40422
2010,September,Inpatient Days,Liver,325,40422
2010,September,Inpatient Days,Pancreas,9824,40422
2010,September,Radiation Therapy,Liver,8661,40422
2010,September,Radiation Therapy,Pancreas,9116,40422
2010,September,Surgeries,Liver,3206,40422
2010,September,Surgeries,Pancreas,6945,40422
2010,October,Chemotherapy,Liver,4532,40452
2010,October,Chemotherapy,Pancreas,9354,40452
2010,October,Inpatient Days,Liver,2023,40452
2010,October,Inpatient Days,Pancreas,4178,40452
2010,October,Radiation Therapy,Liver,2104,40452
2010,October,Radiation Therapy,Pancreas,2896,40452
2010,October,Surgeries,Liver,3672,40452
2010,October,Surgeries,Pancreas,5649,40452
2010,November,Chemotherapy,Liver,8675,40483
2010,November,Chemotherapy,Pancreas,3022,40483
2010,November,Inpatient Days,Liver,3199,40483
2010,November,Inpatient Days,Pancreas,6578,40483
2010,November,Radiation Therapy,Liver,9488,40483
2010,November,Radiation Therapy,Pancreas,3613,40483
2010,November,Surgeries,Liver,5948,40483
2010,November,Surgeries,Pancreas,8680,40483
2010,December,Chemotherapy,Liver,8717,40513
2010,December,Chemotherapy,Pancreas,2960,40513
2010,December,Inpatient Days,Liver,6238,40513
2010,December,Inpatient Days,Pancreas,9731,40513
2010,December,Radiation Therapy,Liver,1572,40513
2010,December,Radiation Therapy,Pancreas,46,40513
2010,December,Surgeries,Liver,6156,40513
2010,December,Surgeries,Pancreas,1261,40513
2011,January,Chemotherapy,Liver,6490,40544
2011,January,Chemotherapy,Pancreas,6830,40544
2011,January,Inpatient Days,Liver,5982,40544
2011,January,Inpatient Days,Pancreas,2108,40544
2011,January,Radiation Therapy,Liver,8920,40544
2011,January,Radiation Therapy,Pancreas,8615,40544
2011,January,Surgeries,Liver,5479,40544
2011,January,Surgeries,Pancreas,8137,40544
2011,February,Chemotherapy,Liver,4922,40575
2011,February,Chemotherapy,Pancreas,8733,40575
2011,February,Inpatient Days,Liver,7989,40575
2011,February,Inpatient Days,Pancreas,2152,40575
2011,February,Radiation Therapy,Liver,7879,40575
2011,February,Radiation Therapy,Pancreas,1193,40575
2011,February,Surgeries,Liver,2762,40575
2011,February,Surgeries,Pancreas,4721,40575
2011,March,Chemotherapy,Liver,8855,40603
2011,March,Chemotherapy,Pancreas,649,40603
2011,March,Inpatient Days,Liver,4289,40603
2011,March,Inpatient Days,Pancreas,909,40603
2011,March,Radiation Therapy,Liver,2486,40603
2011,March,Radiation Therapy,Pancreas,8629,40603
2011,March,Surgeries,Liver,2827,40603
2011,March,Surgeries,Pancreas,2585,40603
2011,April,Chemotherapy,Liver,3491,40634
2011,April,Chemotherapy,Pancreas,9888,40634
2011,April,Inpatient Days,Liver,9534,40634
2011,April,Inpatient Days,Pancreas,9542,40634
2011,April,Radiation Therapy,Liver,4049,40634
2011,April,Radiation Therapy,Pancreas,7626,40634
2011,April,Surgeries,Liver,8913,40634
2011,April,Surgeries,Pancreas,9552,40634
2011,May,Chemotherapy,Liver,2825,40664
2011,May,Chemotherapy,Pancreas,7589,40664
2011,May,Inpatient Days,Liver,9538,40664
2011,May,Inpatient Days,Pancreas,1129,40664
2011,May,Radiation Therapy,Liver,6777,40664
2011,May,Radiation Therapy,Pancreas,7914,40664
2011,May,Surgeries,Liver,7628,40664
2011,May,Surgeries,Pancreas,5422,40664
2011,June,Chemotherapy,Liver,6622,40695
2011,June,Chemotherapy,Pancreas,6785,40695
2011,June,Inpatient Days,Liver,1864,40695
2011,June,Inpatient Days,Pancreas,9488,40695
2011,June,Radiation Therapy,Liver,7476,40695
2011,June,Radiation Therapy,Pancreas,1460,40695
2011,June,Surgeries,Liver,1668,40695
2011,June,Surgeries,Pancreas,8856,40695
2011,July,Chemotherapy,Liver,497,40725
2011,July,Chemotherapy,Pancreas,8730,40725
2011,July,Inpatient Days,Liver,3769,40725
2011,July,Inpatient Days,Pancreas,5954,40725
2011,July,Radiation Therapy,Liver,7710,40725
2011,July,Radiation Therapy,Pancreas,5812,40725
2011,July,Surgeries,Liver,7965,40725
2011,July,Surgeries,Pancreas,2894,40725
2011,August,Chemotherapy,Liver,6891,40756
2011,August,Chemotherapy,Pancreas,5412,40756
2011,August,Inpatient Days,Liver,5704,40756
2011,August,Inpatient Days,Pancreas,9677,40756
2011,August,Radiation Therapy,Liver,8115,40756
2011,August,Radiation Therapy,Pancreas,9980,40756
2011,August,Surgeries,Liver,1137,40756
2011,August,Surgeries,Pancreas,7137,40756
2011,September,Chemotherapy,Liver,558,40787
2011,September,Chemotherapy,Pancreas,153,40787
2011,September,Inpatient Days,Liver,5662,40787
2011,September,Inpatient Days,Pancreas,5821,40787
2011,September,Radiation Therapy,Liver,4851,40787
2011,September,Radiation Therapy,Pancreas,9190,40787
2011,September,Surgeries,Liver,6343,40787
2011,September,Surgeries,Pancreas,837,40787
2011,October,Chemotherapy,Liver,6099,40817
2011,October,Chemotherapy,Pancreas,5227,40817
2011,October,Inpatient Days,Liver,4395,40817
2011,October,Inpatient Days,Pancreas,3930,40817
2011,October,Radiation Therapy,Liver,559,40817
2011,October,Radiation Therapy,Pancreas,8517,40817
2011,October,Surgeries,Liver,3662,40817
2011,October,Surgeries,Pancreas,9661,40817
2011,November,Chemotherapy,Liver,6183,40848
2011,November,Chemotherapy,Pancreas,9167,40848
2011,November,Inpatient Days,Liver,8413,40848
2011,November,Inpatient Days,Pancreas,2026,40848
2011,November,Radiation Therapy,Liver,2071,40848
2011,November,Radiation Therapy,Pancreas,9896,40848
2011,November,Surgeries,Liver,2461,40848
2011,November,Surgeries,Pancreas,4111,40848
2011,December,Chemotherapy,Liver,8321,40878
2011,December,Chemotherapy,Pancreas,4003,40878
2011,December,Inpatient Days,Liver,2643,40878
2011,December,Inpatient Days,Pancreas,8677,40878
2011,December,Radiation Therapy,Liver,6582,40878
2011,December,Radiation Therapy,Pancreas,8215,40878
2011,December,Surgeries,Liver,3870,40878
2011,December,Surgeries,Pancreas,9891,40878
2012,January,Chemotherapy,Liver,1492,40909
2012,January,Chemotherapy,Pancreas,9823,40909
2012,January,Inpatient Days,Liver,4958,40909
2012,January,Inpatient Days,Pancreas,3420,40909
2012,January,Radiation Therapy,Liver,5163,40909
2012,January,Radiation Therapy,Pancreas,6102,40909
2012,January,Surgeries,Liver,7948,40909
2012,January,Surgeries,Pancreas,8627,40909
2012,February,Chemotherapy,Liver,209,40940
